Date,Open,High,Low,Close,Volume
2024-12-20,506.4081888202465,520.674610325421,505.2672783831969,514.563232421875,60530000
2024-12-23,516.2773821985058,519.9540883119314,512.8789414988543,519.5764770507812,29672800
2024-12-24,521.5241349732042,526.7112253012842,520.8881517500126,526.621826171875,17558200
2024-12-26,524.9921323134935,527.8937223215758,522.994783551006,526.2640380859375,19090500
2024-12-27,522.6967134646023,523.1339443647176,514.598025422934,519.2684326171875,33839600
2024-12-30,512.2628977960247,516.0886230248965,508.6060544578247,512.3622436523438,34584000
2024-12-31,513.644094410772,514.3992562583705,507.0459049159329,508.0097961425781,29117000
2025-01-02,511.06042287109295,513.3857099460889,502.52453474139946,507.0160827636719,36389800
2025-01-03,510.11637914045036,516.3767439002675,509.3015977009679,515.3134765625,29059500
2025-01-06,520.7192176012078,524.5946151120777,518.7417623146622,521.2359008789062,36109700
2025-01-07,522.2793368947259,522.67678090554,510.0468799728483,511.93487548828125,36690300
2025-01-08,511.83554740418106,513.6639233488847,507.35394602071244,512.0243530273438,30777800
2025-01-10,508.25819448854884,508.3575403275065,500.7458174123479,503.9952087402344,40532500
2025-01-13,498.04296636403393,502.83258226211484,496.5524148250259,502.37548828125,31694200
2025-01-14,505.5354479124467,506.94651670595886,498.4304916746537,501.89849853515625,33737200
2025-01-15,509.79844685715614,514.5880322454942,508.2382987029594,513.4453125,34957600
2025-01-16,515.7109442532102,515.7904573182853,509.71895854451463,509.84814453125,28229000
2025-01-17,519.5566069696355,520.7689538758897,509.8779677530645,518.45361328125,51837900
2025-01-21,521.1762101053723,522.6568146896532,516.7840692656267,521.4942016601562,23628000
2025-01-22,526.2341442755994,530.4573727104417,525.9260994510853,528.1619262695312,33593000
2025-01-23,525.7075521398207,529.404151376624,525.1213025176294,529.284912109375,23096600
2025-01-24,529.6625453438141,530.427653898665,524.8232261530454,526.2938842773438,19878300
2025-01-27,507.7812062861425,514.7271665075501,506.936554378914,510.97100830078125,60771700
2025-01-28,511.9746158466005,519.7056389765987,508.5563122008364,518.5231323242188,33194200
2025-01-29,519.1690539120722,519.2982398960235,513.6440786970315,517.54931640625,26649000
2025-01-30,520.4111867008249,522.7860860608997,514.9458310521527,519.7553100585938,27431300
2025-01-31,523.6009014071057,528.1719622881295,517.9070142215932,519.0000610351562,38755200
2025-02-03,510.2356481268789,517.5691667149378,507.8309085723365,514.846435546875,40580800
2025-02-04,515.363080720596,521.8022428707668,514.9655761172106,521.166259765625,26046800
2025-02-05,518.533087344952,523.6903982021383,517.3406339590531,523.5313720703125,21134100
2025-02-06,524.0381574961376,526.4727371352427,522.4283666892038,526.2640380859375,19434500
2025-02-07,526.8007131129621,528.7483284429109,518.9007772767695,519.6261596679688,29605500
2025-02-10,523.8990176021349,527.0192533310259,523.432007239571,525.916259765625,20852800
2025-02-11,522.6470030660466,526.5820202342347,522.5178170831823,524.6641845703125,19325500
2025-02-12,519.0100229717194,525.8566374548477,518.6622518801204,524.9722290039062,25009400
2025-02-13,526.6416602099531,532.8423450241579,525.856658218969,532.5244140625,28714800
2025-02-14,532.6336582725096,535.4458489556581,532.2957732617084,534.7601928710938,17862600
2025-02-18,536.3302520039847,536.5985706975572,532.6634926781901,535.9725341796875,20565000
2025-02-19,535.1775539526902,537.4034344848549,533.0808594023651,536.12158203125,19666900
2025-02-20,535.3364987054381,535.7041632085364,529.106034929491,533.845947265625,26550800
2025-02-21,534.9887454346671,535.0086388627485,522.3985708362279,522.7662353515625,47093800
2025-02-24,524.5548916727963,525.7373982954535,516.2575125365582,516.5953369140625,39268400
2025-02-25,515.9693018739836,516.048814936847,506.2310441222468,510.08660888671875,48940000
2025-02-26,512.2827081341442,516.3866374854662,508.1488779896471,511.31878662109375,34457600
2025-02-27,514.866321152696,515.8004025498751,496.90018949133594,497.1188049316406,52448000
2025-02-28,496.97966053616966,505.575167681001,493.79980536884244,504.9690246582031,47654000
2025-03-03,508.29792199196845,509.80833658708485,490.4709237175102,493.9190673828125,44587200
2025-03-04,491.0671622880661,500.5669416036149,484.6677252997208,492.42852783203125,67875400
2025-03-05,493.07443907980854,500.4576300932126,488.1655538058739,498.84783935546875,46323700
2025-03-06,490.58022541687785,495.4394073029576,483.1374149905395,485.12481689453125,57574300
2025-03-07,484.0913896771833,490.172835031535,477.5031471015196,488.6922302246094,54714700
2025-03-10,480.4047648459635,480.92147845342646,465.7079184343633,469.7522888183594,76668000
2025-03-11,469.37467027626616,475.7939702022416,464.0683106107926,468.62939453125,68760800
2025-03-12,476.14180474816123,478.02983070184774,468.8182327695673,473.9159240722656,46971100
2025-03-13,473.25013268441506,473.27994250338116,463.4919809381716,465.38995361328125,46563300
2025-03-14,470.7460316472692,477.5329967973217,470.13985820885455,476.638671875,43563000
2025-03-17,476.58893553595675,482.77970385821135,474.7903391011045,479.7290344238281,41744400
2025-03-18,476.39019173623467,476.5889137375583,469.4342848576123,471.5508728027344,39072300
2025-03-19,473.80658371122826,482.27290553437547,471.8788012950444,477.86090087890625,40430300
2025-03-20,473.87616704158864,481.4978372007988,473.18056416842603,476.2411804199219,36780500
2025-03-21,471.0937592442753,478.5763266010879,469.93114605028205,477.8111877441406,42234900
2025-03-24,485.39050030859886,489.1423592971704,482.0665930507614,488.29644775390625,34567200
2025-03-25,489.02291086034575,491.2421491588082,488.0575822896671,491.0829162597656,26035200
2025-03-26,489.92852335581483,490.7843964317407,480.49420901971564,482.04669189453125,34627100
2025-03-27,480.08619079487124,484.2360865180512,477.9365920668743,479.29998779296875,33469800
2025-03-28,477.49872503017417,478.2052964153207,465.79536391222956,466.68109130859375,46363800
2025-03-31,459.6948832614754,467.5966072840796,455.12696717610356,466.6611633300781,53000300
2025-04-01,465.04896162318204,471.3484864500327,462.18286035410387,470.4229736328125,41156200
2025-04-02,463.8746102747231,477.2498697785152,463.61585302345657,473.8562927246094,49894500
2025-04-03,454.24129177123984,457.85381060895133,447.9716515602276,448.4891357421875,70456300
2025-04-04,436.0294213013578,438.2486595831719,420.6339416503906,420.6339416503906,117088400
2025-04-07,406.6914499899583,441.0053675205171,400.4516641030583,421.6490478515625,161557000
2025-04-08,436.0493338288811,441.0053554988176,407.81600041600757,414.0557861328125,101248100
2025-04-09,413.56815354318593,465.5763897991723,413.4288133631856,463.7552185058594,142876900
2025-04-10,451.37512434983404,453.39534429067385,430.54595489590434,444.0306701660156,108384100
2025-04-11,442.50805710466096,453.5944088551687,439.2040426870755,452.2110900878906,52483800
2025-04-14,462.2226327115798,462.80978696729005,450.4496325846052,455.2762756347656,43941200
2025-04-15,456.33118230210107,460.15268105084914,453.9526805576148,455.7838134765625,35404200
2025-04-16,446.86698749756175,450.4396905530406,435.6512868687369,442.04034423828125,48980600
2025-04-17,445.0159426129849,445.59313532137156,439.2339021288606,441.9607238769531,44837000
2025-04-21,436.1190130809314,436.96489424924215,425.86861099139634,431.0236511230469,44149300
2025-04-22,436.7061890853483,445.42397106891866,435.5119573980011,442.33892822265625,52304400
2025-04-23,455.9629875862526,461.1478822749814,450.69846125364955,452.370361328125,55801100
2025-04-24,454.2811211424454,465.40725916576037,453.6342279324837,465.0987548828125,45956100
2025-04-25,464.72056158591084,470.81107609503925,463.1481859616907,470.28363037109375,38697100
2025-04-28,470.75137745023704,472.5228018406058,463.7850969803822,470.1343688964844,33550800
2025-04-29,467.9051531308386,474.1250461983433,467.32793004665405,473.23931884765625,30613100
2025-04-30,464.87977453427817,474.90127322951986,460.2024029412006,473.1795959472656,46810600
2025-05-01,481.08135748377987,484.83318599096134,478.4242058431775,479.35968017578125,43316500
2025-05-02,484.1962728644179,488.54521706431206,482.49448832227375,486.4752197265625,39218100
2025-05-05,482.2656534659239,486.67430655244186,481.7680620014255,483.5892333984375,28309500
2025-05-06,477.2499089792982,482.71345338039805,475.88651326591844,479.09100341796875,32786300
2025-05-07,479.75773849221946,483.4598199362607,474.4832814966688,480.97186279296875,38006300
